..\images\img1.png,3.4836594e-05,0.0049990513,0.99998444,0.0010276795,0.0018115029,0.0004528757,0.00010450978,0.00013934638,0.00022643786,1.7418297e-05,0.00012192808,0.00027869275,3.4836594e-05,5.225489e-05,0.00031352934,1.7418297e-05,5.225489e-05,0.00026127446,1.7418297e-05,0.00020901956,0.00010450978,3.4836594e-05,1.7418297e-05,3.4836594e-05,3.4836594e-05,1.7418297e-05,0.0,5.225489e-05,3.4836594e-05,0.0,3.4836594e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7418297e-05,0.0009231697,1.7418297e-05,3.4836594e-05,0.0,1.7418297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012192808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7418297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7418297e-05,1.7418297e-05,1.7418297e-05,3.4836594e-05,0.0,1.7418297e-05,0.00048771233,0.0,0.0,0.00034836592,0.0,0.0,0.0,1.7418297e-05,0.0,0.0,0.0,0.0,0.0,0.019075342,0.006486164,0.99342304,0.033224486,0.0012862857,0.013875464,0.012616547,0.0007662978,0.01762485,0.009825033,0.00057472335,0.027176205,0.006814577,0.0007115623,0.009770297,0.005227246,0.00060209114,0.008429276,0.0070335194,0.0002736778,0.005090407,0.0039956956,0.0003831489,0.00221679,0.0032841335,0.0002736778,0.00010947112,0.0028188813,0.0002736778,0.0,0.0016968023,5.473556e-05,0.0,0.0020799513,0.00021894224,0.0,0.0038041214,0.0039409604,0.0077450816,0.0018336412,0.0006294589,2.736778e-05,0.00060209114,5.473556e-05,0.0,0.00021894224,5.473556e-05,0.0,0.0,5.473556e-05,0.0,2.736778e-05,0.0,0.0,8.210334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107319,0.0029557203,0.01934902,0.00024631002,2.736778e-05,0.0,8.210334e-05,0.0,0.0,0.0,0.0,0.0,8.210334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009305045,0.00418727,0.01762485,0.00024631002,8.210334e-05,0.0,0.0001368389,2.736778e-05,0.0,8.210334e-05,0.0,0.0,2.736778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034209725,0.007471404,0.02069004,0.0007936656,0.0010947112,8.210334e-05,0.00010947112,0.00016420668,0.0,0.0,0.0,0.0,2.736778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00221679,0.0020252157,0.00024631002,2.736778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003229398,0.00084840116,0.00019157445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035030758,0.0006294589,0.0011494467,0.0025452035,0.00021894224,0.0050356714,0.0013410212,8.210334e-05,0.018637458,0.00087576895,0.0002736778,0.04239269,0.0003831489,0.00030104557,0.04734626,0.0003831489,0.0003831489,0.006924048,0.00087576895,0.00032841336,0.012233398,0.001122079,0.0007389301,0.009195574,0.0008210334,0.0019704802,0.0043241093,0.0013957567,0.04118851,0.0029283524,0.0007936656,0.022660522,0.0036672824,0.0014504923,0.0014231246,0.037767537,0.006561734,0.003370508,0.99994725,0.004643413,0.00019721058,0.0,0.0024023834,0.0,0.0,0.0019003928,0.0,0.0,0.0004302776,0.0,0.0,7.171294e-05,0.0,0.0,0.0009860529,0.0,0.0,0.00032270822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7928234e-05,0.0,0.0,0.00016135411,0.0,0.0,0.0017390387,0.0013984023,0.0024920246,0.0004302776,0.0,0.0,0.00034063644,0.0,0.0,0.00044820586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017928235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37847e-05,0.0,0.0,0.00044820586,0.0011653352,0.0010756941,0.00014342587,1.7928234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001075694,0.00091433997,0.00044820586,5.37847e-05,0.00014342587,0.0,1.7928234e-05,1.7928234e-05,0.0,1.7928234e-05,0.0,0.0,1.7928234e-05,0.0,0.0,1.7928234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091433997,0.0007171294,0.0010936223,0.00019721058,0.00023306704,1.7928234e-05,1.7928234e-05,1.7928234e-05,0.0,5.37847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7928234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053784705,0.00014342587,0.00016135411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034063644,0.00014342587,0.00012549764,3.585647e-05,0.0,0.0,1.7928234e-05,0.0,0.0,1.7928234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016135411,1.7928234e-05,0.0001075694,3.585647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06715366,0.036811247,0.99653757,0.001917472,0.0005899914,0.001222125,0.002465321,0.0006110625,0.0023388944,0.003961371,0.00027392455,0.0026338901,0.0020649699,0.00018964008,0.0022335388,0.0012431961,4.214224e-05,0.0024231789,0.0025706766,0.0,0.0021492543,0.0012853383,0.0,2.107112e-05,0.000695347,0.0,0.0,0.00046356465,0.0,0.0,0.00027392455,0.0,0.0,0.003139597,0.0005478491,4.214224e-05,0.0140965795,0.008786657,0.009734858,0.00018964008,0.0,0.0,0.00025285344,0.0,0.0,6.321336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014749785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009903427,6.321336e-05,0.00033713793,0.00018964008,0.0,0.0,0.000105355604,0.0,0.0,2.107112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214224e-05,0.00021071121,0.0,0.0,0.00012642672,0.0,0.0,2.107112e-05,0.0,0.0,2.107112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107112e-05,0.0,0.0,0.0,0.0,0.0,2.107112e-05,0.0,0.0,2.107112e-05,0.0,0.0,6.321336e-05,0.0,0.0,0.00016856896,2.107112e-05,0.00014749785,8.428448e-05,0.0,0.0,0.00012642672,0.0,0.0,4.214224e-05,0.0,0.0,4.214224e-05,0.0,0.0,0.0,0.0,0.0,6.321336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428448e-05,0.0,0.0,0.0012853383,0.0005689203,8.428448e-05,0.0,0.0,0.0,2.107112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107112e-05,0.0,0.0,4.214224e-05,2.107112e-05,0.00016856896,0.0,0.0,0.0,2.107112e-05,0.0,0.0,4.214224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012642672,4.214224e-05,0.0,0.000105355604,0.00014749785,0.0,0.00016856896,0.00012642672,0.0,0.0007374892,8.428448e-05,2.107112e-05,0.00048463576,0.00033713793,0.0007374892,0.0005478491,6.321336e-05,0.004361722,0.00035820904,0.00012642672,0.006489905,0.0005689203,0.00014749785,0.0019596142,0.00048463576,0.00025285344,0.00042142242,0.0005478491,0.0005478491,0.00046356465,0.00046356465,0.0013064095,0.0006321336,0.0029920992,0.022588242,0.0017910452,0.23644494,0.12166607,0.49947122,0.20387474,0.028953852,0.013451909,0.10192585,0.0049062613,0.008937227,0.07668049,0.0029022954,0.020776749,0.02782518,0.0039848974,0.02483075,0.013037295,0.00861475,0.041300125,0.03485058,0.0056663863,0.056272283,0.024807716,0.0031326362,0.0060579656,0.010158034,0.0014972158,0.00080619316,0.0058506588,0.00025337498,0.00032247725,0.004768057,0.00013820454,0.00020730682,0.059335817,0.15974142,0.013521011,0.06714437,0.07380123,0.02798642,0.01745984,0.0016354204,2.303409e-05,0.004100068,9.213636e-05,0.0,0.0037084885,2.303409e-05,0.0,0.00018427272,0.0,0.0,0.0,0.0,0.0,0.002326443,0.0,0.0,9.213636e-05,0.0,0.0,2.303409e-05,0.0,0.0,2.303409e-05,0.0,0.0,0.0,0.0,0.0,0.0013590113,0.0,0.0,0.018312102,0.024208829,0.029045988,0.0014281136,0.0,0.0,0.0006910227,0.0,0.0,0.00041461363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032247725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034551136,0.0,0.0,0.0026949886,0.04747326,0.11779634,0.00080619316,0.00025337498,4.606818e-05,0.00011517045,0.0,0.0,0.00013820454,0.0,0.0,0.00016123863,0.0,0.0,9.213636e-05,0.0,0.0,0.0002303409,0.0,0.0,6.910227e-05,0.0,0.0,2.303409e-05,0.0,0.0,4.606818e-05,0.0,0.0,0.0,0.0,0.0,0.0002764091,0.0,0.0,0.01025017,0.04883227,0.09506169,0.0018887954,0.0008522613,4.606818e-05,0.0007140568,0.0,0.0,0.000760125,0.0,0.0,0.00018427272,0.0,0.0,0.00016123863,0.0,0.0,0.00062192045,0.0,0.0,0.00034551136,0.0,0.0,6.910227e-05,0.0,0.0,9.213636e-05,0.0,0.0,0.0,0.0,0.0,0.0010134999,0.0,0.0,0.004768057,0.0032708407,0.0004837159,0.0002303409,2.303409e-05,0.0,0.00018427272,0.0,0.0,0.00020730682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016123863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002303409,0.0,0.0,0.003524216,0.0014050795,0.00059888634,0.00029944317,0.0,0.0,0.00036854544,0.0,0.0,0.0002764091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039157952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041461363,0.0,0.0,0.0039388295,0.0024185795,0.0027180226,0.00152025,0.00025337498,0.012922125,0.002096102,0.0002764091,0.029230261,0.002096102,0.00059888634,0.053139646,0.0012208067,0.00089832954,0.016814886,0.0010134999,0.00087529543,0.01870368,0.001266875,0.0017275568,0.08158675,0.0016354204,0.0021652044,0.13855006,0.0018887954,0.0031326362,0.16814886,0.0024416135,0.0044455794,0.24017645,0.0030405,0.008868124,0.16052458,0.013267636,0.19654989,0.6008212
